"date","message","Number of files","Number of lines","0 - Ruby","1 - YAML","2 - ERB","3 - SASS","4 - JavaScript"
"2014-07-25 19:19:46 +0100","Move span9 container into parent template  * The JavaScript takes the HTML response and embeds it within the container with a search_results ID. This leads to nested span9 elements appearing within the page and duplicate elements with the same ID. * This had the effect of showing a thinner results table when filtering in-page.","2356","150477","74748","31985","14636","12243","10481"
"2014-07-24 10:03:27 +0100","Merge pull request #1608 from alphagov/default_role  Remove Cabinet Minister default when creating roles","2355","150470","74744","31985","14636","12240","10481"
"2014-07-21 15:21:48 +0100","Publications#index retains params when redirecting to stats#index","2334","150460","74520","31981","14660","12435","10481"
"2014-07-21 11:51:16 +0000","Drop database default for role type.","2346","150309","74474","31984","14603","12402","10463"
"2014-07-17 11:57:55 +0100","Reduce sidekiq workers per box  This brings whitehall into line with the number of workers on other apps. It also will help prevent us DDOS-ing transitioning servers during importing of large numbers of documents/attachments","2334","150177","74311","31984","14620","12416","10463"
"2014-07-10 11:01:02 +0100","Simplify permissions enforcement","2329","150072","74206","31981","14623","12416","10463"
"2014-07-07 11:10:32 +0100","Add exception reporting to broken link reporter  So that we are alerted when the rake task falls over.","2325","150119","74261","31981","14615","12416","10463"
"2014-07-03 12:47:29 +0100","Style corp information page language links  This extracts the styling for .available-languages into a css helper, taking it out of the heading scope.","2326","150045","74135","31981","14665","12417","10464"
"2014-06-26 16:02:22 +0100","Repair count on stats announcement index  The count used to show the number of results _returned_, which would always be 40 when looking at a result set >= 40 (40 per page). This fixes that.","2295","149550","73670","31981","14620","12465","10431"
"2014-06-19 11:40:33 +0000","Fix rendering of inline images on about pages.","2294","149436","73562","31981","14620","12459","10431"
"2014-06-16 15:20:01 +0100","Merge pull request #1564 from alphagov/minor-cleanup  Minor cleanup","2294","149413","73539","31981","14620","12459","10431"
"2014-06-12 15:34:00 +0100","Rename Whitehall.asset_host for consistency","2296","149305","73578","31834","14620","12459","10431"
"2014-06-16 11:05:32 +0100","Merge pull request #1560 from alphagov/delete-cruft  Delete cruft","2302","149691","73955","31834","14630","12459","10431"
"2014-06-10 13:13:02 +0100","Translate 'Contents' header in document sidebar","2398","152605","76098","32546","14642","12516","10421"
"2014-06-06 11:30:01 +0100","Remove UKVI alternat top tasks from org model  No pivotal ticket for this","2403","150856","75977","31031","14614","12421","10431"
"2014-06-04 10:55:59 +0100","Merge pull request #1524 from alphagov/contact-title-organisation  Contact title should not display when there is no contact info on an org...","2401","150240","76010","30272","14632","12513","10431"
"2014-06-03 09:12:26 +0100","Merge pull request #1521 from alphagov/handle-pdf-reader-issues  Handle pdf-reader gem errors","2398","151850","76079","31812","14642","12520","10415"
"2014-06-02 10:20:40 +0100","Merge pull request #1510 from alphagov/date-display-offsitelink-admin  Display offsite link date on admin featuring interface","2398","151815","76044","31812","14642","12520","10415"
"2014-05-28 14:49:50 +0100","Merge pull request #1499 from alphagov/add-explanation-featuring-form  Consistent feature new item form","2388","151229","75574","31812","14521","12525","10415"
"2014-05-22 11:33:33 +0100","Merge pull request #1491 from alphagov/reshuffle-messaging  Minister reshuffle messaging  https://www.pivotaltracker.com/story/show/70928098","2385","151219","75575","31812","14510","12525","10415"
"2014-05-15 12:50:03 +0100","Merge pull request #1476 from alphagov/about_pages  Convert About pages to editons  https://www.pivotaltracker.com/story/show/69907694","2369","150779","75251","31812","14455","12513","10415"
"2014-04-30 13:07:40 +0000","Admin changes for about page CIPs.  * Remove organisation summary/description from form views and controllers. * Remove standalone About controller method, view, route and menu link. * Add logic to public routes helper to redirect to correct place for About pages (complicated by the fact that worldwide orgs and sub-orgs show about text on org page itself). * Add about_page? method to CIP model (primarily for use in route helper).","2366","150862","75339","31812","14457","12506","10415"
"2014-05-09 10:50:02 +0100","Merge pull request #1450 from alphagov/banner-closed-organisations  Banner for closed organisations","2363","150666","75157","31812","14470","12479","10415"
"2014-05-07 18:45:56 +0100","Merge pull request #1451 from alphagov/fix-related-detailed-guides-relations  Fix related detailed guides relations  https://www.pivotaltracker.com/story/show/70347442","2362","150361","74888","31861","14449","12472","10358"
"2014-05-02 12:44:55 +0000","Fix redirector export after CIP changes.  Now that CIPs are editions, they can be exported in the same way as other edition types, including state, http status, etc. The logic for calculating their external URLs is already encapsulated in public_document_routes_helper, so we can call that (for all editions) rather than trying to replicate it in the exporter code. We do explicitly pass in the slug though since we want to use the Unpublishing slug (again, for all editions) if that exists.","2358","150209","74760","31861","14425","12472","10358"
"2014-04-15 16:50:50 +0000","Add need_ids attribute to detailed guides","2359","150227","74778","31861","14425","12472","10358"
"2014-04-28 15:06:45 +0000","Adding functional tests for filtering","2357","150249","74753","31861","14472","12472","10358"
"2014-04-17 10:33:31 +0000","Simplify CIP admin controller.  * Remove find_corporate_information_page before_filter, and change instance vars to refer to @edition (as defined by superclass find_edition) rather than @corporate_information_page. * Move find_organisation to prepend_before_filter, to ensure it runs first. * Remove new and create methods as functionality is completely provided by superclass. * Remove build_corporate_information_page, and instead override new_edition which is called from superclass build_edition. * Remove other methods which are no longer needed (cip_owning_organisation, params_filters, saved_confirmation_notice). * Rewrite destroy along lines of superclass method - still need to define it here though, as both message and redirect destination are different.","2349","149855","74524","31861","14376","12436","10325"
"2014-04-11 12:17:59 +0000","Remote detailed guide direct route registration  This removes the direct registration of routes for detailed guides as this is now done via panopticon.  Note: this has left the sidekiq workers in place so that we can allow the queues to empty before finally removing them.","2355","150062","74633","31861","14453","12446","10336"
"2014-04-08 09:52:32 +0000","Add key method on CorporateInformationPageType.  Used in RegisterableEdition.","2349","149861","74529","31861","14377","12436","10325"
"2014-04-02 14:03:52 +0000","Use en dash in CIP search title.","2351","150075","74743","31861","14377","12436","10325"
"2014-03-20 17:04:04 +0000","Controller changes for CorporateInformationPages  Inherit from DocumentsController rather than directly from PublicFacingController.  Override find_document_or_edition_for_public, which on the base class searches documents by slug: in CIP slugs are meaningless, so we use the Organisation to search by CIPType slug.","2351","150017","74643","31861","14419","12436","10325"
"2014-04-07 10:43:32 +0100","Merge pull request #1402 from alphagov/statistical-release-announcements  Admin side of new statistics announcements","2309","147927","73347","31690","14241","12286","10030"
"2014-04-03 18:03:57 +0100","Use common pattern for managing nested attributes  The existing duplicate_fields.js gives us everything we need to handle the management of nested attributes without the need for custom JS or param massaging in the controller.","2275","146641","72372","31690","14022","12261","9963"
"2014-04-02 09:20:00 +0000","Update test for new css selector","2276","146876","72429","31690","14021","12261","10142"
"2014-04-02 12:06:45 +0100","Rewrite tests for clarity and honesty  The main thing I wanted to clarify is the special case for speeches. Previously, the test was describing the mechanics without actually explaining what the intent was. It was also making the code hard to change because it was stubbing a protected method that actually no longer does the right thing (we no longer set the public_timestamp on speeches based on their delivered_on date).  Without rewriting the tests like this, the next commit would not have been possible.","2290","147792","72714","32173","14169","12261","10142"
"2014-03-28 16:33:56 +0000","Remove unneccessary DJ call  This code uses sidekiq and not delayed job","2282","147792","72715","32173","14168","12261","10142"
"2014-03-28 16:23:57 +0000","Don't show sector metadata if there is none  The `sector_tag_finder` always returns true because it is an object that exists. We need to also test that there are sectors which want displaying before adding the data to the metadata block.  https://www.pivotaltracker.com/story/show/68445322","2282","147753","72676","32173","14168","12261","10142"
"2014-03-27 15:42:58 +0000","Use windows compatible new-lines when joining bad links","2282","147747","72669","32173","14168","12262","10142"
"2014-03-26 15:04:52 +0000","Merge pull request #1377 from alphagov/govdelivery-notifications-blow-up  Ensure edition is also in published state before notifying  https://www.pivotaltracker.com/story/show/67543526","2280","147734","72658","32173","14166","12262","10142"
